1549,IMA - Sahakar Maharshi Shankarrao Mohite Patil Blood Bank,Maharashtra,SOLAPUR,Solapur,"09822327990, 09822188267",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1550,Akshay Blood Bank,Maharashtra,SOLAPUR,Solapur,9890244339,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1551,M. M. Patel Public Charitable Trust - Ashwini Rural Medical College and Hospital Blood Bank,Maharashtra,SOLAPUR,Solapur,09765190239  8605763879,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1552,Athar Minorities Social and Welfare Associations - Athar Blood Bank,Maharashtra,SOLAPUR,Solapur,985000397,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1553,Indian Red Cross Soceity - Shriman Rambhai Shah Blood Bank,Maharashtra,SOLAPUR,Solapur,9011095652,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1554,Indian Red Cross Society - Smt. Gopabai Damani Blood Bank,Maharashtra,SOLAPUR,Solapur,9850087068,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1555,Indian Red Cross Society - Sarjubai Bansila Bajaj Blood Bank,Maharashtra,SOLAPUR,Solapur,9822259951,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1556,SIDDHESHWAR BLOOD BANK,Maharashtra,SOLAPUR,Solapur,9850220047,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1557,M/s Shrikamal Shikshan Prasarak Krida - Kala & Krushivikas Bahu Uddeshiya Samajsevi Mandals Sanjeevani Blood Bank,Maharashtra,SOLAPUR,Solapur,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1558,Gor Banjara RSS Jankalyan Samiti - Seva Blood Bank,Maharashtra,THANE,,9270767973,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1559,"Dr. D.Y. Patil Hospital & Research Centre, Blood Bank",Maharashtra,THANE,Nerul,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1560,Tarapur Atomic Power Station Hospital Blood Bank,Maharashtra,THANE,Palghar,9423982779,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1561,Vitthal Sayanna General Hospital (Civil Hospital) Blood Bank,Maharashtra,THANE,Thane,"09987034616, 09987896601, 09773694595     ",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1562,Central Hospital Blood Bank,Maharashtra,THANE,Thane,9892026643,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1563,JVP Blood Bank and Transfusion Centre Blood Bank,Maharashtra,THANE,Thane,9820353954,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1564,Sankalp Blood Bank,Maharashtra,THANE,Thane,9323870367,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1565,Jupiter Hospital Blood Bank,Maharashtra,THANE,Thane,9619894785,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1566,Plasma Diagnostic Lab and Blood Bank,Maharashtra,THANE,Thane,9820327325,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1567,Vaidhya Blood Bank,Maharashtra,THANE,Thane,9892523533,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1568,Mahatma Gandhi Mission Medical College and Hospital Blood Bank,Maharashtra,THANE,Thane,9819131787,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1569,Navjeevan Blood Bank,Maharashtra,THANE,Thane,9820040536,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1570,Sarla Blood Bank,Maharashtra,THANE,Thane,9960174472,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1571,Tssia Blood Bank,Maharashtra,THANE,Thane,9223300850,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1572,Katiya Charitable Trusts Bhiwandi Blood Bank,Maharashtra,THANE,Thane,9823271858,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1573,Kai Wamanrao Oak Blood Bank,Maharashtra,THANE,Thane,9370404438,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1574,Blood Line Blood Bank,Maharashtra,THANE,Thane,9867997507,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1575,Kalyan Dombivali Municipal Corporation Sponsored Nandakishore Education Society Arpan Blood Bank,Maharashtra,THANE,Thane,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1576,Smt. Devkaabai Kalyanji Chheda Amrutvahini Blood Bank,Maharashtra,THANE,Thane,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1577,Sanjeevan Blood Bank ,Maharashtra,THANE,Thane,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1578,Vijayee Blood Bank,Maharashtra,THANE,Thane,9881091218,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1579,Mira Bhayandar Municipal Corporation Rajeev Gandhi Blood Bank,Maharashtra,THANE,Thane,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1580,"Maharashtra Blood Bank, Component and Apheresis Centre",Maharashtra,THANE,Thane,9823133779,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1581,Chidanand Charitable Trust Dombivali Blood Bank,Maharashtra,THANE,Thane,9833156009,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1582,Seva Blood Bank,Maharashtra,THANE,Thane,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1583,Chhatrapati Shivaji Maharaj Hospital Blood Bank,Maharashtra,THANE,Thane,9757223723,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1584,Navi Mumbai Municipal Corporation Blood Bank,Maharashtra,THANE,Thane,"09324292615, 09920644868",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1585,Lokmanya TSSIA Blood Bank Thane,Maharashtra,THANE,Thane,9225630689,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1586,M/s. Sadgurus Charitable Blood Bank,Maharashtra,THANE,Thane,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1587,M/s. Triumph Foundations Triumph Blood Bank,Maharashtra,THANE,Thane,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1588,Terna Blood Bank ,Maharashtra,THANE,Thane,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1589,"District - Civil Surgeon, General Hospital Blood Bank Wardha",Maharashtra,WARDHA,Wardha,"09422904284, 09423104417",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1590,Kasturba Health Society Blood Bank,Maharashtra,WARDHA,Wardha,9423120939,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1591,Jawaharlal Nehru Medical College Blood Bank,Maharashtra,WARDHA,Wardha,9823749905,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1592,"Civil Surgeon, General Hospital Blood Bank Washim",Maharashtra,WASHIM,Washim,9823301245,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1593,Sau Kantadevi Dale Blood Bank,Maharashtra,WASHIM,Washim,"09822217946, 09881934811",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1594,Shri Vasantrao Naik Blood Bank ,Maharashtra,YAVATMAL,Yavatmal,9422166126,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1595,Laxmi Blood Bank,Maharashtra,YAVATMAL,Yavatmal,9422166035,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1596,Satyashanti Blood Bank,Maharashtra,YAVATMAL,Yavatmal,9422165895,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1597,Aishwarya Blood Bank,Maharashtra,YAVATMAL,Yavatmal,9860508090,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1598,Shri Gajanan Blood Bank And Components,Maharashtra,YAVATMAL,Yavatmal,9823053679,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1599,Ekneel Blood Bank,Maharashtra,YAVATMAL,Yavatmal,7588775111,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1600,District Hospital Blood Bank ,Manipur,CHURACHANDPUR,Churachandpur ,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1601,JNIMS Hospital Blood Bank and Transfusion Unit ,Manipur,IMPHAL EAST,Porompat,9862983562,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1602,Model Blood Bank - Department of IHBT,Manipur,IMPHAL WEST,Imphal,"09436027164, 09862205748",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1603,Shija Blood Bank and Transfusion Services   ,Manipur,IMPHAL WEST,Imphal,9436807409,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1604,District Hospital Blood Bank and Transfusion Unit,Manipur,THOUBAL,Thoubal,"08259880365, 07308321974, 09856373472",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1605,Military Hospital Blood Bank,Meghalaya,EAST KHASI HILLS,Shillong,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1606,Nazareth Hospital Blood Bank ,Meghalaya,EAST KHASI HILLS,Shillong ,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1607," Regional Blood Bank, East Khasi Hills - Pasteur Institute",Meghalaya,EAST KHASI HILLS,Shillong,9863024427,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1608,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences Blood Bank,Meghalaya,EAST KHASI HILLS,Shillong,9856089295,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1609,Dr. H. Gordon Roberts Hospital Blood Bank,Meghalaya,EAST KHASI HILLS,Shillong,9774461158,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1610,Tura Civil Hospital Blood Bank,Meghalaya,WEST GARO HILLS,Tura,9436104282,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1611,Jowai Civil Hospital Blood Bank   ,Meghalaya,WEST JAINTIA HILLS,Jowai,9436337637,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1612,Civil Hospital Blood Bank Aizawl,Mizoram,AIZAWL,Aizawl,9436140882,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1613,Synod Hospital Blood Bank Durtlang,Mizoram,AIZAWL,Aizawl,9863374335,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1614,District Hospital Blood Bank Champhai,Mizoram,CHAMPHAI,Champhai,9862478410,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1615,District Hospital Blood Bank Kolasib,Mizoram,KOLASIB,Kolasib,9436155353,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1616,District Hospital Blood Bank Lawngtlai,Mizoram,LAWNGTLAI,Lawngtlai,9612194846,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1617,Civil Hospital Blood Bank,Mizoram,LUNGLEI,Lunglei,"09089236520, 09436144383",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1618,Christian Hospital Blood Bank Serkawn,Mizoram,LUNGLEI,Serkawn,8415843580,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1619,District Hospital Blood Bank Mamit,Mizoram,MAMIT,Mamit,9862635066,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1620,Civil Hospital Blood Bank Saiha,Mizoram,SAIHA,Saiha,"09436588767, 08730832800",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1621,"J N Hospital Blood Bank,Serchhip",Mizoram,SERCHHIP,Serchhip,9862300952,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1622,District Hospital Blood Bank,Nagaland,DIMAPUR,Dimapur,9436009493,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1623,Military Hospital Blood Bank,Nagaland,DIMAPUR,Dimapur,8132805695,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1624,Christian Institute of Health Sciences and Research Blood Bank,Nagaland,DIMAPUR,Dimapur,9862583187,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1625,Naga Hospital Authority Blood Bank,Nagaland,KOHIMA,Kohima,9436000422,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1626,General Hospital Blood Bank,Nagaland,KOHIMA,Kohima,9436292954,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1627,Dr. Imkongliba Memorial District Hospital Blood Bank,Nagaland,MOKOKCHUNG,Mokokchung,9436006242,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1628,District Hospital Blood Bank,Nagaland,MON,Mon ,9436441059,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1629,District Hospital Blood Bank,Nagaland,PHEK,Phek,9436013317,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1630,District Hospital Blood Bank,Nagaland,TUENSANG,Tuensang,9436007242,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1631,District Hospital Blood Bank,Nagaland,WOKHA,Wokha,9436240964,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1632,District Hospital Blood Bank,Nagaland,ZUNHEBOTO,Zunheboto,9436824331,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1633,"Odisha Red Cross Blood Bank, Angul",Odisha,ANGUL,Angul,9439195229,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1634,"Odisha Red Cross Blood Bank, SDH, Athamallik",Odisha,ANGUL,Athamallik,9777575292,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1635,Nalco Hospital Blood Bank,Odisha,ANGUL,N/A,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1636,Sub Divisional Hospital Talcher,Odisha,ANGUL,Talcher,9439408511,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1637,Neheru Satabdi (N.S) Central Hospital Blood Bank,Odisha,ANGUL,Talcher,"09437290530, 09437485341",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1638,"Odisha Red Cross Blood Bank, Balangir",Odisha,BALANGIR,Balangir,9861161030,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1639,"Biju Padhnaik Red Cross Blood Bank, CHC Kantabanji",Odisha,BALANGIR,Kantabanji,9437588037,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1640,"Odisha Red Cross Blood Bank, Patnagarh",Odisha,BALANGIR,Patnagarh,9437240734,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1641,"Odisha Red Cross Blood Bank, SDH, Titlagarh                    ",Odisha,BALANGIR,Titlagarh,9438337291,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1642,"Odisha Red Cross Blood Bank, Balasore",Odisha,Balasore,Balasore,9437435843,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1643,Jyoti Hospital Blood Bank,Odisha,Balasore,Kuruda,"09437049391, 09437075868",,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1644,"Odisha Red Cross Blood Bank, Nilagiri",Odisha,Balasore,Nilagiri,9437435843,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1645,"Odisha Red Cross Blood Bank, Baragarh",Odisha,BARGARH,Bargarh,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1646,"Catholic Mission Hospital Blood Bank, Bargarh",Odisha,BARGARH,Bargarh,N/A,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1647,"Odisha Red Cross Blood Bank, SDH, Padampur",Odisha,BARGARH,Padampur,9437344762,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1648,"Odisha Red Cross Blood Bank, Bhadrak ",Odisha,BHADRAK,Bhadrak,9437278278,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1649,"Odisha Red Cross Blood Bank, Boudh ",Odisha,BOUDH,Boudh,"09437495995, 0943749595",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1650,"Central Red Cross Blood Bank, Cuttack",Odisha,CUTTACK,Cuttack,8763054547,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1651,Shrirama Chandra Bhanj (SCB) Medical College Blood Bank,Odisha,CUTTACK,Cuttack,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1652,"Odisha Red Cross Blood Bank, Deogarh",Odisha,DEOGARH,Deogarh,"08895039405, 0943749595",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1653,"Odisha Red Cross Blood Bank, Dhenkanal",Odisha,DHENKANAL,Dhenkanal,9439123301,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1654,"Odisha Red Cross Blood, Paralakhemundi",Odisha,GAJAPATI,Gajapai,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1655,Maharaja Krishna Chandra Gajapati Medical College Blood bank,Odisha,GANJAM,Berhampur,9861193566,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1656,"Odisha Red Cross Blood Bank, SDH, Bhanjanagar",Odisha,GANJAM,Bhanjanagar,9437424234,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1657,"Odisha Red Cross Blood Bank, Jagatsinghpur",Odisha,Jagatsinghpur,Jagatsinghpur,9438411897,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1658,"Odisha Red Cross Blood Bank, Jajpur",Odisha,JAJPUR,Jaipur,9437238102,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1659,"Odisha Red Cross Blood Bank, CHC Jajpur road",Odisha,JAJPUR,Jaipur Road,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1660,"Odisha Red Cross Blood Bank, Jharsuguda",Odisha,JHARSUGUDA,Jharsuguda,"09438792936, 09439986899",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1661,"TRL Hospital, Belpahada",Odisha,JHARSUGUDA,N/A,N/A,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1662,"Central Hospital (MCL), Brajaraj Nagar",Odisha,JHARSUGUDA,N/A,N/A,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1663,District Head Quarters Hospital Blood Bank Bhawanipatna,Odisha,KALAHANDI,Bhawanipatna,"94,38,37,89,21,09,66,80,00,000",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1664,"Odisha Red Cross Blood Bank, SDH, Dharmagarh",Odisha,KALAHANDI,Dharmagarh,9437328408,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1665,Sardar Rajas Medical College Hospital Blood Bank,Odisha,KALAHANDI,N/A,N/A,,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1666,"Odisha Red Cross Blood Bank, SDH, Baliguda",Odisha,KANDHAMAL,Baliguda,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1667,"Odisha Red Cross Blood Bank, Kandhamal",Odisha,KANDHAMAL,Phulbani ,"09437646332, 09777332833",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1668,District Head Quarters Hospital Blood Bank Kendrapara,Odisha,KENDRAPARA,N/A,9439739510,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1669,"Odisha Red Cross Blood Bank, SDH, Anandapur",Odisha,KENDUJHAR,Anandapur,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1670,"Odisha Red Cross Blood Bank, SDH, Champua",Odisha,KENDUJHAR,Champua NAC,9776983507,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1671,"Tisco Hospital Blood Bank, Kendujhar",Odisha,KENDUJHAR,Joda,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1672," Odisha Red Cross Blood Bank, Kendujhar",Odisha,KENDUJHAR,Kendujhar,943998775,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1673,Central Hospital Blood Bank Joda,Odisha,KENDUJHAR,N/A,N/A,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1674,"Odisha Red Cross Blood Bank, Capital Hospital ",Odisha,KHORDHA,Bhubaneswar,9238342693,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1675,"Odisha Red Cross Blood Bank, Bhubaneshwar Municipal Hospital",Odisha,KHORDHA,Bhubaneswar,9861107152,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1676,Kalinga Hospital Limited Blood Bank,Odisha,KHORDHA,Bhubaneswar,9437010331,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1677,"Apollo Hospital Blood Bank, Bhubaneswar",Odisha,KHORDHA,Bhubaneswar,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1678,Hi-Tech Medical College & Hospital Blood Bank,Odisha,KHORDHA,Bhubaneswar,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1679,Sum Hospital Blood Bank,Odisha,KHORDHA,Bhubaneswar,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1680,Kalinga Institute of Medical Sciences (KIMS) Blood Bank,Odisha,KHORDHA,Bhubaneswar,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1681,AMRI Hospital Blood Bank,Odisha,KHORDHA,Bhubaneswar,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1682,"Odisha Red Cross Blood Bank, Khurda",Odisha,KHORDHA,Khordha,9437286660,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1683,NALCO Hospital Blood Bank,Odisha,KORAPUT,Damanjodi,N/A,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1684,"Red Cross Blood Bank, SDH, Koraputk",Odisha,KORAPUT,Jeypore,9778545750,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1685,"Odisha Red Cross Blood Bank, Koraput",Odisha,KORAPUT,Koraput,9938413345,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1686,Asha Kiran Society Blood Bank,Odisha,KORAPUT,Lamtaput,"09438551844, 09438637409",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1687,HAL Hospital Blood Bank,Odisha,KORAPUT,Sunabeda,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1688,"Odisha Red Cross Blood Bank, Malkangiri",Odisha,MALKANGIRI,DNK Malkangiri,9439523056,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1689,"Odisha Red Cross Blood Bank, Baripada",Odisha,MAYURBHANJ,Baripada,9937745972,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1690,"Odisha red Cross Blood Bank, Karanjia, Mayurbhanj",Odisha,MAYURBHANJ,Karanjia,9437570485,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1691,"Odisha Red Cross Blood Bank, SDH, Rairangpur",Odisha,MAYURBHANJ,Rairangpur,9438083560,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1692,"Odisha Red Cross Blood Bank, SDH, Udala",Odisha,MAYURBHANJ,Udala,9438463520,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1693,"Odisha Red Cross Blood Bank, Nabarangpur",Odisha,NABARANGPUR,Nabarangpur,9437269986,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1694,Christian Hospital Blood Bank Nabarangpur,Odisha,NABARANGPUR,Nabarangpur,9437095066,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1695,"Odisha Red Cross Blood Bank, Nayagarh ",Odisha,NAYAGARH,Nayagarh,9437189479,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1696,Evangelical Hospital Blood Bank,Odisha,NUAPADA,Khariar,"09668429249, 09668648114",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1697,"Odisha Red Cross Blood Bank, Nuapada",Odisha,NUAPADA,Nuapada,9437292867,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1698,Aharya Harihar Red Cross Blood Bank,Odisha,PURI,Puri,9861067545,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1699,Christian Hospital Blood Bank,Odisha,RAYAGADA,Bissam Cuttack,9439758855,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1700,"Odisha Red Cross Blood bank, SDH, Gunupur",Odisha,RAYAGADA,Gunupur,8596985766,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1701,District Head Quarters Hospital Blood Bank Rayagada,Odisha,RAYAGADA,Rayagada,9437234642,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1702,Jesus Mary Hospital Blood Bank,Odisha,SAMBALPUR,Barapali,N/A,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1703,"Odisha Red Cross Blood Bank, SDH, Kuchinda ",Odisha,SAMBALPUR,Kuchinda,9668062862,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
1704,Odisha Red Cross Blood Bank Sambalpur,Odisha,SAMBALPUR,Modipada,9437352858,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
